time(s),sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12
135,0.6270405144531754,1.0370312385803775,0.6207178512402048,0.9222736908517716,0.645477876739043,0.5635567197593108,0.8906210224597477,0.5968179614907864,0.7928994673627676,0.4300205843926226,1.0840557134031918,0.6038721285723613
136,0.786812338806601,0.8342232915421578,0.588785263899109,1.0249258692987546,0.8372795885244573,0.6278170477546547,0.8345429219442859,0.6056956837663255,0.6492202698781216,0.5828312320779969,1.1164738957876112,0.5095168678597929
137,0.7149116891552455,0.7940166604282569,0.5008943082554489,0.8163253156852492,0.7101825392067904,0.4386158698974875,0.7846774943935132,0.48340856919814107,0.43986940379210937,0.47451353258520534,0.9824947049498207,0.6242305247112034
138,0.6984268965750148,0.8880307337129886,0.6781117098813306,0.931920845795092,0.8177413491134061,0.5531896125929469,0.8893113718370459,0.6102153302568967,0.6703754263716923,0.6191458517645616,1.0804734079622866,0.6370359466936409
139,0.6549500087209157,0.9138142002206616,0.5592442007304487,0.976479874070558,0.8121954355823977,0.4566938651725218,0.7792538228023015,0.7005394639253775,0.6010433650382843,0.5651924558936257,0.9946925899325486,0.7153845876013822
140,0.7140746531581056,1.0252931441077255,0.6351991958466827,1.0107541479910211,0.7065873883593612,0.5793901346717818,0.8952482897762116,0.3557173734925211,0.6261855183978658,0.41388740769938087,1.2019580018526117,0.6760858251320654
141,0.8116092452194459,0.7542598125579874,0.49359893487172024,0.966933106019635,0.9247422618388808,0.4689325581939172,0.9333171176947587,0.6324853986555751,0.7129286035003997,0.6202109916468597,1.0943444037791958,0.7853154813947266
142,0.8666310360890395,1.0840935907443692,0.5870634651845072,0.9204315298107862,0.8459918192599942,0.5222725378400672,0.8702410459089832,0.337695496352052,0.7544768838875724,0.5251269758910383,0.9748339716069867,0.6611455280062304
143,0.8211377007617677,0.9229700522092475,0.7953302688102173,0.8822206548814523,0.8039609387530667,0.4681165136029358,0.8361681669614673,0.49526775851130506,0.5554872721382867,0.6758117506849439,1.1422725397314524,0.7226614093917207
144,0.9111294467011329,0.903715018341243,0.6961234083537614,0.9814394284781676,0.7953859773132042,0.6374271085901941,0.6879776698163442,0.7595625358322864,0.6436087579288853,0.5926076725063453,1.1899120064659703,0.8526859413404193
145,1.0349049755174802,0.852824971078807,0.6354262443377949,0.8734565022021754,0.8599423741314256,0.6627740273993645,1.0282015703737275,0.5432793564815525,0.5971862014846346,0.6367952272010061,1.11258931341696,0.7743913893599427
146,0.7547875177387818,0.7961820246870852,0.5646093993820518,0.6963807182784811,0.8935248963234689,0.5580822900638263,0.9614584799380701,0.4888812238584267,0.7166978982799858,0.5062742581899786,1.1494625266641263,0.7401267847393052
147,0.7728978514432451,1.0516170335386923,0.6210886490808738,1.0400171102709146,0.8470025333534522,0.5899835778814401,0.9712007122538736,0.5912871078794218,0.6389956092130105,0.5478759555780612,1.1032852237533466,0.6918577656583594
148,0.6557282880155402,0.9842640551301798,0.6389327078609527,1.0945999771909734,0.5830158723288964,0.44591606824795227,0.7796142936995191,0.8226831750728113,0.6703655849708829,0.5657233401399867,1.0055747305480303,0.6946507411240951
149,0.9250530680264084,0.8555684517060725,0.6689362656860305,0.7757586127553757,0.8747246184480041,0.5654229762364976,1.0810439404331083,0.43753597701441954,0.6456271393137469,0.7020354768036483,1.1125716092070297,0.6788342264441136
150,0.9421679334726175,0.862688947742655,0.5211846847266309,0.9189241490657717,0.7356550580800163,0.5949856106588715,0.903848926979148,0.5203848710496537,0.6672572422718982,0.7888809625892392,1.188791157531863,0.715716536104734
151,0.7317615460723378,0.9662506382888423,0.7005288449889756,1.0896580088644912,0.8656257250933249,0.8667008127919131,0.9288016265528609,0.7800706910101168,0.8535486728357127,0.5454041036637003,1.1324267166236106,0.8513054775011709
152,0.886488155859532,1.174363544015633,0.5295660524156154,1.2413374929623473,0.7528822733685068,0.49804023243736867,0.8580630144627805,0.8209094175244935,0.9273745671337394,0.7383841183330536,1.2340481552823204,0.7594717374412282
153,0.952679060637553,0.9891345396191719,0.8064752608236092,1.045512679985924,0.7584566529847625,0.7602700902158984,0.7936076700525316,0.629607721220258,0.7312215384452827,0.4185095871240129,1.12349566567503,0.6526049285760475
154,0.8598487175205537,0.8724116627125604,0.5710371567040757,0.9784783783226755,1.0303863161048006,0.718153675013105,1.0953474175407267,0.5208572338751881,0.6887297295034127,0.5208364138166518,1.1387969482361324,0.9703208357638645
155,0.9282079434594546,1.0057839348846151,0.6827001342637226,1.0408343915623108,0.8816326532327472,0.6511468694414075,1.115583066489986,0.8591585147873345,0.5443774098102026,0.5491555333365009,1.2633102399670328,0.8314220965161181
156,0.8671990110320621,1.0107181675872812,0.7583888729742484,1.2044570408148194,0.8807433527622327,0.8035607087377767,0.9776810575967443,0.8138300642599043,0.6331136443321015,0.5145605350404038,1.2111257010343737,0.6646529082940004
157,0.7342781302281155,0.7759341435367295,0.6374739246503431,1.0102183442147532,0.9754296910445222,0.6695246389048193,0.9336059589332956,0.727092184339774,0.7016962391487163,0.4962305900350156,1.156510500424937,0.7670840265649504
158,0.9671462683272503,1.0478256044479441,0.7016092442571155,1.0027409246893872,0.8968859512716563,0.6758454425367955,0.9711505421823582,0.5827689111483747,0.6480778990776321,0.700667345256851,1.3098054053277857,0.8282792285155902
159,1.0009700048777082,1.037793921347696,0.8159047106164764,1.0422311363634154,1.1510933302088808,0.6362328889941177,0.9812040032740825,0.663917872436879,0.6638085232682504,0.6427387092995828,1.1462935051182974,0.9935714705062018
160,0.9481574548454171,1.1381402941187444,0.7336641678371393,1.0030179909829533,0.9201784623407763,0.7685172738636045,0.9034900732415313,0.6575964588947658,0.8875519253751272,0.7068640438621774,1.1512143901980423,0.7182226862942926
161,0.7855055317923947,1.2610475504007757,0.7176162453655894,1.1184632466355098,0.9907606970289178,0.7604227403286997,1.0015610670969606,0.7115292579393727,0.7381064377574267,0.7427487977431154,0.9497066141797967,0.9325596749994898
162,0.8120852251532684,1.1964407271298554,0.5184199562664495,1.2765094241101922,1.058110006385541,0.5928235195238597,1.0534073311166308,0.8283559317695146,0.7522629339378402,0.7050412534775151,1.1859968496148863,0.9808259167048451
163,0.7804082719387325,1.064527638388435,0.5983635838248149,1.154194868802045,1.1280089132257844,0.5280819601394738,1.1472233997699268,0.7760091525486873,0.6782370571778916,0.7490338968045966,1.3810075815512863,0.7839335144438693
164,0.9766967228749893,0.9883961998385898,0.80126513521418,1.1044969545050192,0.9003506945165679,0.6443240471856544,1.0541426345882763,0.5851415012150372,0.8686249641027409,0.6810823755946299,1.0516488542282412,0.8249692540090185
165,1.0327858487534245,1.3640170543065815,0.7584054663336586,1.1083965410532994,0.9395226751157059,0.5892336858113252,0.9023935904788151,0.8353404143940328,0.7348270072409935,0.5741142904175801,1.1724283180089903,0.7550113621013803
166,0.9546434305498038,1.1202352006518828,0.7783943765283693,0.989103950302394,1.1155459304461601,0.6675005161154237,1.1026940908704796,0.7338156438719606,0.7092128819388326,0.8033730723595318,1.320269396807356,0.8442178436744425
167,1.012496274271484,1.1233385697105673,0.774624755721693,1.2415793721139816,1.0758606907393162,0.8022122183712428,1.0490567915654905,0.7760206699351029,0.608438545137042,0.6434584660286371,1.0606180730154933,0.8668266312918954
168,0.8379265164084699,1.1271654150771109,0.8448980286880822,1.1533300379251914,1.1091397713181312,0.6373536707200194,1.219001360312706,0.8587798367556377,0.7656178139069174,0.6135880744598049,1.2427770982402166,0.942372299478141
169,0.9455247202803628,1.1570186831337355,0.694619696705374,1.1509111294946148,0.8715194408125571,0.6834169294234106,1.2322167143005733,0.6057793863549883,0.7217365835183819,0.6941339417849052,1.4166754903386944,0.9913473177156644
170,0.8001993389970266,1.130406449133394,0.7376469984301579,1.4961152408653695,1.1699575879781643,0.6981169723612771,1.2430269085047563,0.7181665139142631,0.9506147367118798,0.6254226624649913,1.515633958148946,0.8134410350951705
171,0.8662562793504548,1.0951085729066035,0.627566882588661,1.214525138144658,0.9457845756745205,0.7817732184268356,1.0477332269225517,0.673415277127554,0.971761009724453,0.6797387412249971,1.3490982437171772,0.6974398060784514
172,1.0375496187499946,1.1054211627394264,0.6074693709082732,1.1173161055257765,1.047922345234429,0.4768566281337162,1.3101880709754887,0.574586450205496,0.6690574694616983,0.7606651966095845,1.2361690945127892,0.8979695055171422
173,0.9319707227426484,1.164464013110704,0.5757348710434467,1.1577048141419466,1.0206384770783006,0.6454909633815167,1.1536073573131573,0.7708550509810996,0.6855845735642939,0.7658720034071482,1.2415451316584996,0.935369407385346
174,1.0831162802618173,1.1210291462877662,0.6564299060526091,1.3230305079093825,0.9543801985999091,0.7319047934118632,1.2884616905723034,0.992151368857616,0.7753823122538169,0.6460328478692703,1.3607910116428452,0.9368790941007017
175,1.0222219931934777,1.1117193284022648,0.9050397508518997,1.227358341270689,0.9077426233298542,0.8353997511524716,1.0828722318041175,0.5617995997271645,0.7266248646411024,0.6918233422462563,1.3831387560126918,0.8851916715250087
176,1.2481161183615768,1.2012792127080094,0.5993481758716732,1.080048865612382,0.881379105425903,0.6708170420850346,1.1105850626081846,0.7473909735513588,0.8351846901632688,0.8528052050474527,1.5495775090884338,0.9362558771860221
177,0.9902983551017215,1.172770751465573,0.7291045974458987,1.323644920128845,1.0744334751118287,0.5369674475573373,1.1751580148182093,0.8194849886423492,0.7859950621001086,0.7997899413731202,1.4696073275227561,1.0812468189985691
178,0.8465291949994964,1.3563000553347657,0.6349809769893443,1.172752981344631,0.9167674429003242,0.7912092940840079,1.170253583694248,0.772550175779056,0.8519250234782593,0.9624344585638778,1.389679700244312,0.9737974260033108
179,0.9899646657392949,0.9484360589060344,0.7090354264039656,1.4347425307474908,0.9626855098322197,0.6703173419307009,1.2878575602616247,0.7537412108404299,0.930695520001498,0.877718797032474,1.3564905353159478,0.9042088375504669
180,0.9033639783732874,1.3303160082064205,0.7909395152898451,1.363262922924407,1.0610311989383245,0.6195023462300973,1.1464739772417156,0.6399440402259876,0.7278783952173183,0.8789133115436127,1.7002246407585377,0.8974475692848914
181,1.1036314506923317,1.3534061255327758,0.7087958620844836,1.218371290014273,0.825721654149395,0.6806499044936806,1.29345895130945,0.7979560113431525,0.9390360469126771,0.6304751746713363,1.4701551590143334,0.9364037861704334
182,1.016359366689151,1.0290908663110363,0.8926112492569722,1.399050478980865,1.1742681927970235,0.7292473390252877,1.2575314461735336,0.7038125998261097,0.7718640616469874,0.8504260899095564,1.3493627168434164,1.1229846890649862
183,1.0046820881634915,1.2097934134126553,0.9418798881906243,1.2855797570873002,0.8621491222991808,0.6918408396629209,1.170279316781407,0.5653084875084129,1.0647919664079506,0.7735073996058206,1.40251780502845,0.946902292873018
184,1.0122439406162316,1.2145503694899495,0.5684098166504152,1.3719169367739878,1.1021684172938229,0.5363741317327049,1.2643967435722065,0.9085715405362074,1.0172556565320798,0.7284979244509844,1.3459768325737145,0.9691746003172824
185,1.1049391709302958,1.118575569886585,0.7298574697712383,1.342958214218419,1.1181752965037675,0.8512527884571945,1.158913120322524,0.8897625609476046,0.8490644047325854,0.8051756638873597,1.2020095631754126,0.9288443486194384
186,0.9919067755321794,1.189177353868118,0.8089082283839344,1.2176946302170901,1.177247263279758,0.8936491042222232,1.4485707481882544,0.8039017371270745,0.7692284722822726,0.8876733083245529,1.482471824067611,1.0928957124009808
187,1.1211058878881315,1.1635337213494614,0.9204430321085718,1.2458206757116372,1.1260407284398262,0.835929230554171,0.954427479262091,0.8264547687411028,0.7553145971818865,0.8480133389931234,1.638194355789037,1.1849027730749675
188,1.1542059348635267,1.4574506335072452,0.7672442153420489,1.4210171039287054,1.3387673224793777,0.6616238957036085,1.2954655750008932,0.9157907616706548,0.9633784237708658,0.7148608247877938,1.305635423095002,1.0399020234873544
189,1.0216825563994811,1.3834237117484676,0.8155124166831357,1.2923888521871412,1.1653759316701424,0.7598587406772079,1.0590222068055382,0.8356045865554729,0.8781896753244307,0.8817321213105594,1.4829596120940614,1.0090396798664738
190,0.9695399753699958,1.424643665201976,0.7066688470528634,1.2933469023008015,1.2558732008548967,0.7839711938748835,1.2202266705932894,0.9083840368323621,0.9791310189667444,0.7485055007729987,1.4154850837788269,1.01036234374907
191,1.017096015158706,1.3772876453757221,0.6739009976821653,1.246044853917272,1.0849333974607405,0.8491181956798899,1.2415420751498254,0.7930457217474117,1.1120816057351806,0.8387105919063212,1.5470680234359988,0.7741750524967876
192,1.1456513805897879,1.1998475451185144,0.9765563652170347,1.3917623816387588,1.1761230763839543,0.8606882369213766,1.4081767831701715,0.9588039761707574,0.8198347933480721,0.7914852982914768,1.486426964392984,1.0930424887475596
193,1.0901362533396264,1.2679329788810987,0.654448222219789,1.5635003302309332,1.3255721226851387,0.7250522394975885,1.1955087492529677,0.8644958353851974,0.7790736412579435,0.8047117048949253,1.3763967238101074,1.0378657148623778
194,1.1501437696757422,1.3769547449007062,1.074554423801581,1.2583399101083974,1.1538133181305203,0.8112846063426635,1.402835705208688,0.8566341176310824,0.9265578675010829,0.9080006526018365,1.423034027043321,1.0732049492725815
195,1.2696779326770884,1.2134367911575583,0.9190449762479399,1.3753605104283062,1.2035740244362458,0.8534285224887013,1.1614633928018843,0.7150344748778579,1.0269921836071179,0.7321350081454933,1.4468565544263008,0.9651461957418541
196,1.1227274673724033,1.4145816983328308,0.9193644572117828,1.5220059835297792,1.289203610347709,0.9578981455677235,1.421322572381704,0.875547829657798,0.8236845718973804,1.0354519125840742,1.6730606376098691,1.0037683981962309
197,1.024986315569978,1.3268815987686169,0.9137513297598918,1.3806651520908708,1.1236630308320361,0.8873819986613887,1.2465315989977237,0.7684684129567481,0.9264074531659487,0.6636018232562287,1.6766969536905907,1.0070332633873382
198,1.2178702652263764,1.321064341098309,0.835773207560694,1.4417118340676214,0.9884976669365185,0.9004524447423378,1.3086201382940361,0.7926472925319098,1.065163723821191,0.7907216868894903,1.5249784464727325,1.1562197263886749
199,1.1235119099192266,1.4372747019424565,0.9050875426812188,1.2980806648551662,1.2369787830569134,0.8345448701235917,1.2749493632407374,0.7797496628317131,0.7700859522691228,0.8922876692384476,1.6876357877155639,1.0221031152647775
200,1.2118684493684326,1.41823731953955,0.8518267342830259,1.4549960906178248,1.3170560520387151,0.9718235531768755,1.4441341201451918,0.7594753929519689,0.9621199106761379,0.9184759219171021,1.556279269617239,1.274166802079782
201,1.2374914976432858,1.3453466550778765,0.930861044055863,1.4012963176238111,1.089812276030956,0.8763693495783444,1.4319823002388596,1.0833876869221535,0.8897921835864174,0.8547749582456983,1.5496735868982647,1.1149086827140215
202,1.0412187432219584,1.5050085352650482,0.8770223770712849,1.526429106919458,1.2987465596651255,0.7538997102909072,1.374869031155791,1.0088561132978637,0.961432530457494,0.8638614850320122,1.5967938559848278,0.9501758457566603
203,1.2815679229129548,1.288601505437472,0.7901935248023245,1.5544400757351529,1.3061889260885837,0.984960929646653,1.2226425638205145,1.0725706177920156,1.0252096788328005,0.9154335888942258,1.6283068089785009,1.0708111533747533
204,1.2401275681225408,1.4659336821607267,0.8030083948366639,1.702503198007745,1.017910378860338,0.9190296912139062,1.2736377586580212,0.7630560261005991,0.9815264789773088,0.8560496576449936,1.5530220110160642,1.0244199414280228
205,1.0954728445095565,1.4712825305319774,0.7964757322839306,1.5093555143544468,1.1583988589484298,0.8095503931730248,1.249592836092286,0.8972825635258108,0.863637766391382,1.0232527562135498,1.6194952737072137,0.8760708776053776
206,1.192556103376219,1.3886500440725786,0.9968303563569535,1.491817191918512,1.2192125615331793,0.8105209298718182,1.134946743145536,0.7656180864928782,0.9197497711932876,0.9726475668725171,1.7047831592400706,1.2613778895424748
207,1.1940798501182688,1.459850273497028,0.8428329352679542,1.4865213536452346,1.24760075700006,0.8927432124516884,1.4932033851916104,0.8302110217721475,1.11774806146315,0.980773115579218,1.6477470817824498,1.1776667206968117
208,1.177000192097966,1.3097578969031243,0.7182045937557195,1.439611657433638,1.1980174479640238,0.9140195687902403,1.3415997655541898,0.8127794716287624,1.0131964312371813,0.8016530331709104,1.6478136172607043,1.1665948692084582
209,1.268046319163746,1.5349042397311836,0.9539360897994276,1.516622034288082,1.1993983114998423,0.892045747152472,1.3478432649410834,1.033362231093142,1.069549433017324,0.8951078880966795,1.7016955576627788,1.1357361743922127
210,1.330838462746984,1.4316436074350332,1.0705412928238467,1.461078872155216,1.453014598393508,0.9080628192595094,1.5386134278947226,0.8745925231173759,1.0157614296912114,0.877778160694477,1.727690351506987,0.9869157224367142
211,1.1940813768188188,1.4054938022962664,1.0012351688329828,1.5153104740232861,1.2818781135066468,1.0515431206987287,1.3487148874953832,1.0258650847755197,1.076857883911167,0.8120426430268984,1.6635003727462607,1.0826774362941298
212,1.3326867819730883,1.5702993102006981,0.8684318067434005,1.6380694931843265,1.229897378094802,0.9933171297904487,1.3195771973472803,0.9842509008435358,0.9615460465073109,0.9533972240197193,1.6310860580861652,1.2211388986717904
213,1.3046668198574156,1.4025963018315717,0.7749203050564043,1.4135008463227723,1.302052513835759,0.9098418050193322,1.3884602720462285,1.1590143475737291,0.9296238692383674,0.8683942548764585,1.7061667033278307,1.0377604891588545
214,1.2353240842557693,1.3398168245183304,0.9250119796305036,1.635988322190847,1.3666462622503672,0.9895247352954477,1.3049784720918909,0.7855177105278438,1.0879591839139837,0.9924772386687616,1.536592209184504,0.895627231455739
215,1.2359604702744853,1.3326323200711345,0.9273537155069252,1.6615573360391347,1.324867534032612,0.7967567181918149,1.4599914973902297,1.064197117299062,1.1295411917878024,0.8246957244236023,1.6836985918028755,1.1320152332464433
216,1.1093337505343759,1.5565285158269275,0.8511934556355613,1.5258843398332462,1.3058998546959324,0.9444172448651194,1.3955002558168705,1.057729540839021,0.9305900380776507,1.1083969670265152,1.466317009708262,1.1464717495654975
217,1.0807613580107844,1.3755168687115735,1.008054460241533,1.3333510658587007,1.2682386643289227,1.090170606169619,1.3894498657657597,0.8505592304748109,0.9696380664290101,0.8516376649124245,1.5546360313824652,1.180125517553438
218,1.25358838677356,1.6866715054284773,1.1424506934506682,1.4925997202773227,1.2737949640664463,0.8920508129829403,1.388097232804964,1.0534221084033963,1.01612428316236,0.967979189520972,1.5483388339708708,1.245342711207136
219,1.1577411248108138,1.310631429710507,0.9848536284637907,1.6909267368700829,1.286994927381909,0.8337074409861388,1.4441759438046469,0.9911349315372695,1.1996437648977836,1.0300129118690327,1.844434802344274,1.2421730990225188
220,1.2456183120209132,1.6961022905967216,0.9835102907681883,1.5667858392112897,1.387424943528757,0.8578773763146107,1.4704567489226865,0.9395844697178719,1.0991892283304125,0.8985409628395122,1.7498400188823284,1.210211169267506
221,1.202363561670993,1.5551906837568181,0.8785771785352631,1.4769877854388929,1.260893191624743,0.8187383927655474,1.4174216707118028,0.8847502074945788,0.9156813782410658,1.0456298952321161,1.6309791441501895,1.3098089984955001
222,1.083228094989074,1.532049909118356,1.116878767075024,1.5342858797727676,1.4064058406291824,0.8538409370128857,1.440853129124894,0.9000444715254262,1.0440061604827722,0.8422426961380772,1.8150328600027854,1.0442805525492134
223,1.3040561093119116,1.4948615948933386,0.9744601934383267,1.6766707377732506,1.5151461112620814,0.8998817492925226,1.475887983234327,1.1817482867275033,1.0339309424807468,1.1151508508656724,1.8735339127813286,1.2525573830219991
224,1.2331203842103835,1.596899398278279,0.9289155979502528,1.6551274551701392,1.413185088897957,0.800991288559531,1.4731089955441616,0.9816470195232251,0.9464062408694651,0.9761320324732898,1.8342592296458413,1.27067470885167
225,1.2888413456345782,1.5608545998694259,0.998018076185173,1.5844062516602375,1.3504235176421613,0.9477252551982249,1.5017689489674704,1.0646033982591887,1.0584683831944535,0.9198539902091236,1.7732818703682722,1.0899863148536675
226,1.1977573566486988,1.6825805415824013,1.043682683495014,1.5794623836229442,1.2643370994456506,1.041006570507799,1.4383048151370212,0.9121121204178536,1.045158209337357,0.9543549787925657,1.8241437542458945,1.069577153537168
227,1.259835568903272,1.591305401515792,1.0152454043851848,1.5848143731272368,1.5587281861595035,0.8646186664403118,1.6137417295563252,0.9180284244410112,1.043213079350346,1.0699431080038788,1.899786954904658,1.1511916727015625
228,1.455603217387158,1.6025450960646144,1.126776516438095,1.5395945328089744,1.2906834577256991,1.1119381081450503,1.5302757995664815,1.1090238604667353,1.043852573387949,0.9353836769088606,1.7714549270105464,1.1655534120413091
229,1.3186682129121026,1.5587859819658796,1.0493956454760638,1.801218483432975,1.4993091436504038,1.0157043559595025,1.4775188497248954,0.870679418865154,1.2369444433750783,0.9236714621809244,1.8301084122890212,1.3129711735867968
230,1.3670186570423855,1.5970849240839968,0.9874416224834655,1.6152942307921028,1.4850724436795157,1.0722986369950185,1.56965248992709,0.968927323708346,1.0586491553442143,0.981231596394126,1.8101446246890225,1.18209701981116
231,1.191221751479639,1.6411919466141485,1.0607923385547497,1.7770874930229923,1.4043115147409,0.9080725543732685,1.5350877514892185,1.0186631020846626,1.1052009509983602,0.8904670699048005,1.683264553070844,1.1638377172958645
232,1.5634604375376138,1.4470272137281184,1.075474140384998,1.8153486093598936,1.4084582120764764,1.0639239637910134,1.3764525191045769,1.0312092816400107,1.0995717525547288,1.1949956970052766,1.94500516558695,1.1942308663982446
233,1.5151461272615452,1.4908577940520482,0.9007101516963593,1.7708934572096504,1.2579526824676805,0.8738934823706901,1.5912409667569596,1.0069743534329558,1.060160917159736,0.9610798721189202,2.0678177432083475,1.3731791444268373
234,1.4733962101557867,1.7076350289337294,1.1501270297994564,1.6357456993502555,1.4812980273702832,1.076727053819742,1.462505620678232,1.0692773205227297,1.1238274538473072,1.1056590348877307,1.7834533037712546,1.2685419193928271
235,1.426177168452228,1.658027446613091,1.0099319683872907,1.7271261028829268,1.51705187794584,1.0095016690413137,1.665209562421635,1.1037925784734848,1.127626418634382,1.0482223896637652,1.9758429985704307,1.2552341503631559
236,1.3510628081488514,1.6301748524338673,1.017327361323225,1.6921788964373803,1.3529189505087174,1.0522582883863085,1.5549023633910128,1.1127824179162025,1.1342813901285949,0.9336000012800888,1.8041178062920677,1.2680803739724578
237,1.4000037916406625,1.6580488626445131,1.1248345957317043,1.612073634230665,1.453012532107826,0.8839891371512145,1.6643949002013176,0.9455499429820531,1.0455968016430994,1.03623596043631,1.910338174962361,1.4142086282189306
238,1.466846273984609,1.6985959231429795,1.1292508328004092,1.7427251117030438,1.4791485884588698,0.9166570448119088,1.5306765583243038,1.020526474534522,1.1161220435415453,1.1200097343179556,2.056602830020059,1.2160070930696698
239,1.3054352344686673,1.6174940678447147,0.9892884558381843,1.6002305676421094,1.54058737717017,1.0705022821907775,1.6080018835399823,1.1732299309936614,1.2179810602158632,1.0275613479075476,1.8624999132882976,1.42839676576772
240,1.3300902444254443,1.6012718466042584,1.1444990988897028,1.844747848831452,1.4892781394047703,0.9205600912688884,1.7293438500584593,1.148030024041921,1.1291815879569411,1.1704768010305786,1.9218173795747484,1.3238172375095756
241,1.201899632443112,1.6916905849911559,1.003729918021702,1.6723265972971841,1.3200621554304912,1.057484708852507,1.5747165141162571,0.9168686713644086,1.1585615954755086,1.1489371894468061,1.7351220296089032,1.2812974710548177
242,1.2859037100812925,1.5672725220567822,1.2372978339360403,1.7317127096560354,1.4234965729145987,0.8702194869478563,1.5358351276341264,1.0848919177757161,1.1543072574084563,1.1342972793575967,1.840838203110863,1.542001260680708
243,1.523488540422586,1.6989388157266307,0.9680869272351187,1.7327339482650936,1.4927491874339478,1.087519876811834,1.6537195676358536,0.8475107140309963,1.1745632235296501,0.9920602603876078,1.7086177135511909,1.1809190635423477
244,1.3182064077515363,1.4808589200682971,1.070419867627805,1.6713230807817994,1.5482357021332198,0.8752193120196023,1.645080334682738,1.0456160404024952,1.183908955078077,0.9256618365599025,1.9341490659845362,1.245686238200434
245,1.3141191757203174,1.7470365845615436,0.9638361538619747,1.7486913753414626,1.3961154660240174,1.049470825215692,1.5199379304161278,1.226288563099037,1.1058489557222118,0.9679074645249156,1.9663813181379695,1.152383491875662
246,1.3719533191198903,1.6843845094071814,1.2598732765617635,1.6353400465734105,1.670440373452642,1.0525731127636258,1.369565410465801,0.9373119009255219,1.027350639508362,1.0445104628510111,1.8530403818315067,1.3654446144806063
247,1.1732266346635287,1.655731474934163,0.9093874153350645,1.7627685590231152,1.256024338148142,0.9161020255073545,1.5004078835077093,0.9442581793312433,0.9918327900705217,1.0750851838607183,1.8957788754600415,1.4336891124270847
248,1.4232602838945405,1.7214013402342245,1.0811715805645876,1.533849278294444,1.3828978865602464,1.0397510520100708,1.6224448021761548,1.0996827732656687,1.210693117332083,0.7989695157545821,1.826603441455093,1.426334298837308
249,1.449635549927874,1.782683426622829,0.9508100604870368,1.673893621315488,1.4247608027509573,1.00336180958624,1.4705040998151078,0.8645889548153993,1.1811696739759914,1.0109354797925956,1.9252173318133567,1.376308697646372
250,1.35499724044143,1.7105767290152822,0.9844561338855382,1.8479569803084033,1.4067855057791463,0.9192025855848969,1.5402124038058282,0.951182914575841,1.164301250733075,1.0231758662092327,1.8560952969842082,1.2287235771871026
251,1.4766754620481408,1.4180560397172026,1.060786477500375,1.5468393649837455,1.2974424481871476,0.868000490747836,1.468856362460781,1.0696918425505015,1.1757052882060277,0.9752326617685032,1.6365690761371077,1.2065333278526418
252,1.1731299362914047,1.4671895065136948,1.1334569339839917,1.5719064174335455,1.4592391149780084,0.768362577939485,1.334686808754778,0.9422084552513669,1.073649490177609,1.12773461502479,1.9211198017725206,1.0705122499871471
253,1.4844574421849817,1.5256690857545951,1.1689039425468024,1.68388011649365,1.4453586043684192,0.9953593397879986,1.453654076053358,0.9776293525271911,1.0225375998840807,1.036405382271433,1.7801537487506987,1.4357883823896604
254,1.2212844715916342,1.5837637888821445,0.8484352864097859,1.6432559267634463,1.4068416028693798,0.79968324587311,1.5818140645762897,1.071234233507773,0.9822046538012694,1.1208667093775795,1.6840563893339489,1.2736706383212553
255,1.1606393880930892,1.6259243262448713,1.0244710009443845,1.6531691755385705,1.429026103631275,0.9614671309047326,1.2707742832507047,1.0345595820579065,0.9665305482429613,0.9638716102576105,1.7591872474661643,1.1721489416543875
256,1.259164914803538,1.4945877832195105,1.1392110349418108,1.6598332956677089,1.3472603351948182,0.921357077303663,1.5263149350548113,1.014676124561772,1.191901569876982,1.07483555526647,1.6048599880916958,1.3487221226749602
257,1.464377428476238,1.5788425813194626,0.8202963768227849,1.6671951465508474,1.2216979403629629,1.0113853644069937,1.37578994561728,0.9496713682332089,1.0165913685669719,1.1402145891916733,1.6620643300682107,1.1132117837351907
258,1.2695053958438556,1.4776313519733206,1.0158316161999839,1.7075014009320206,1.3055665074027931,0.9090357248654739,1.548539744454608,1.0161790189150894,1.166611914183913,1.1034974383893315,1.7933345304494293,1.2457222404683856
259,1.172463193782505,1.485021605246356,0.9797506831480011,1.6303216994709777,1.38673221158316,0.9020646841310375,1.5524260998445218,0.9623889506061993,1.037657577345197,0.8587340778423358,1.7936970463177224,1.1823689252519622
260,1.1305008614954297,1.3985110161976264,1.0169790404235184,1.5580224853579998,1.3810974539610534,1.0039657211458624,1.4570980815159964,1.0161320908367344,0.9839421926794573,0.9382007731541148,1.7936560693549575,1.258071354304003
261,1.243756007973577,1.4398575416082564,0.8938602525484124,1.6422140379818553,1.3627571767691968,0.9600536415767307,1.4506247278789695,0.9162476385603392,0.9373499868691232,0.9246720540865171,1.755319480951566,1.182418088032288
262,1.049044450797256,1.3900161459946112,0.8230945683552362,1.7577532783928316,1.4072863573433132,0.9539326223378831,1.3802539427934293,0.9432732548621642,0.9831911840458002,1.0037341218622733,1.6776982900737902,1.0382544544747052
263,1.1127940732984796,1.4206010215954095,0.770911604754198,1.5473101273067806,1.2880971850340066,0.9650129735517441,1.3196305412465303,0.858123684272898,1.179050651155642,1.0190641675792378,1.7335251967207101,1.185476682487759
