time,X10,X11,X4,X5,X6,X7,X8,X9
775,720,801,356,284,560,631,617,759
776,721,801,357,284,559,631,618,761
777,722,803,357,284,560,632,619,762
778,723,803,357,285,561,632,620,762
779,725,805,357,284,562,632,620,762
780,725,806,357,285,563,632,620,763
781,727,807,358,285,564,632,621,764
782,729,808,358,285,564,633,622,765
783,730,809,359,285,566,633,622,765
784,731,811,359,286,566,633,623,766
785,732,811,359,286,567,633,624,767
786,733,813,360,287,568,634,625,767
787,735,815,360,287,569,635,625,768
788,736,816,362,287,570,635,625,769
789,738,817,360,287,572,635,626,770
790,740,819,363,288,572,635,627,771
791,741,820,363,288,573,636,628,772
792,743,821,362,289,575,636,629,773
793,743,823,362,289,575,636,629,773
794,745,824,364,289,577,636,630,775
795,747,826,364,289,577,637,631,776
796,749,827,365,290,578,637,632,776
797,749,828,366,289,580,637,633,778
798,751,830,364,289,580,637,634,778
799,753,831,364,290,581,638,634,779
800,754,832,365,291,582,638,635,781
801,755,834,365,291,583,638,636,782
802,756,835,368,291,584,639,637,782
803,758,837,367,292,585,639,638,784
804,760,838,367,291,585,639,639,785
805,760,839,369,291,587,640,640,785
806,762,841,368,293,588,640,640,787
807,763,842,368,292,589,640,642,789
808,764,844,369,292,590,641,643,789
809,765,845,369,293,591,641,643,790
810,767,846,369,292,591,641,644,791
811,768,848,370,293,593,642,645,792
812,769,849,371,293,594,642,646,793
813,771,851,371,293,595,643,647,795
814,772,851,372,294,595,643,648,795
815,774,853,372,294,596,644,648,797
816,775,854,372,295,597,643,650,797
817,777,856,373,294,598,644,650,799
818,778,857,373,294,599,645,651,800
819,780,859,374,295,599,645,653,801
820,780,859,375,295,600,645,653,803
821,782,861,376,295,602,645,654,804
822,783,861,377,295,602,646,655,805
823,785,863,376,296,604,646,656,806
824,786,865,376,296,604,646,657,807
825,786,866,377,296,605,647,658,808
826,789,867,378,296,606,647,659,809
827,789,867,378,296,606,647,660,810
828,791,869,378,297,609,648,661,811
829,792,870,379,297,608,648,662,813
830,793,872,380,297,610,648,663,813
831,794,872,380,298,611,649,664,815
832,795,874,381,297,611,649,665,816
833,797,875,382,298,612,650,666,817
834,799,876,382,298,613,651,667,818
835,799,877,383,299,615,651,668,819
836,801,879,383,299,615,652,669,820
837,802,879,383,299,616,651,670,822
838,803,881,383,299,617,652,671,823
839,804,882,384,299,618,652,672,824
840,806,884,384,300,619,652,673,826
841,808,885,385,300,620,653,674,827
842,809,886,386,301,620,653,675,827
843,810,887,386,301,621,654,677,828
844,813,888,388,301,623,654,677,830
845,814,889,387,302,624,654,678,832
846,815,891,387,302,625,655,679,833
847,817,892,388,303,626,655,681,835
848,818,894,388,302,626,656,682,836
849,819,895,391,303,628,657,683,836
850,820,897,389,303,628,657,684,838
851,821,898,390,304,629,657,686,839
852,824,900,390,304,631,657,686,841
853,825,900,390,304,631,658,688,842
854,826,902,390,305,632,658,689,843
855,828,903,391,305,632,659,690,845
856,829,905,393,305,633,659,691,846
857,830,906,392,305,635,660,692,847
858,832,908,392,306,636,660,693,848
859,833,909,394,307,637,661,695,850
860,835,911,395,307,637,661,696,851
861,836,911,395,308,638,661,697,853
862,839,914,394,308,639,662,698,854
863,840,915,395,308,640,663,699,856
864,841,916,396,308,640,663,700,857
865,843,918,398,308,642,663,702,858
866,845,919,399,309,642,664,703,860
867,846,920,398,309,643,665,704,861
868,848,922,397,310,644,664,706,863
869,850,924,397,309,645,665,707,864
870,851,925,398,310,646,666,708,865
871,853,927,398,310,646,667,709,867
872,853,927,401,310,648,667,711,868
873,855,929,401,310,648,667,712,870
874,857,930,399,310,650,667,713,872
875,858,932,400,310,650,668,714,873
876,859,933,400,310,650,668,715,874
877,861,934,402,311,651,669,716,875
878,862,936,401,312,653,670,717,876
879,863,937,401,311,652,670,719,879
880,864,938,402,311,653,671,719,880
881,866,939,402,311,655,671,721,881
882,867,940,404,311,655,671,722,882
883,868,941,403,313,656,672,723,884
884,869,943,404,312,657,672,724,885
885,871,944,404,313,658,673,725,887
886,871,945,405,312,658,673,726,888
887,872,946,405,313,659,673,727,889
888,873,947,405,313,659,674,728,891
889,874,948,406,314,661,675,730,892
890,875,949,407,314,661,675,731,893
891,876,950,407,313,662,676,732,895
892,878,952,408,314,663,676,732,896
893,879,952,407,314,664,677,734,898
894,880,954,408,315,664,678,735,899
895,881,955,410,315,665,678,736,900
896,882,957,409,315,666,678,738,901
897,883,957,411,315,667,679,739,903
898,885,959,410,316,668,680,740,905
899,886,960,410,316,668,680,741,906
900,887,960,413,316,669,681,742,907
901,889,963,411,317,670,681,743,908
902,890,963,412,317,671,682,744,911
903,891,964,412,318,671,682,745,912
904,893,965,412,317,672,683,746,913
905,894,967,412,318,673,684,747,914
906,895,968,413,318,674,684,748,916
907,897,969,413,318,674,684,749,917
908,898,970,413,319,675,685,751,918
909,899,972,414,319,675,686,752,920
910,900,972,416,320,676,686,752,922
911,901,975,414,320,676,687,754,923
912,903,975,414,320,677,688,755,924
913,904,977,414,320,678,688,756,926
914,905,978,415,320,678,688,757,927
915,907,979,416,320,679,689,758,928
916,908,981,416,321,679,690,760,930
917,909,982,415,321,680,691,760,932
918,911,983,416,321,680,691,762,933
919,912,985,416,321,681,692,763,935
920,913,986,416,322,681,691,764,936
921,914,987,417,322,682,693,765,938
922,916,989,417,322,682,693,766,939
923,917,990,417,323,683,694,767,940
924,919,991,417,323,683,694,768,942
925,920,993,417,323,684,695,769,942
926,921,994,417,323,684,696,771,944
927,923,995,417,323,684,695,772,946
928,925,997,418,323,684,697,773,947
929,926,998,418,323,685,697,774,949
930,927,1000,417,324,685,697,775,950
931,929,1002,418,323,686,698,777,952
932,931,1003,419,324,686,699,778,953
933,931,1004,418,324,687,699,779,954
934,933,1006,419,324,687,700,780,956
935,934,1007,419,324,687,700,781,958
936,936,1009,420,324,686,701,782,959
937,938,1011,419,324,687,701,783,959
938,939,1012,419,324,687,702,785,961
939,941,1013,419,325,688,702,785,964
940,942,1014,421,324,687,703,787,965
941,943,1017,420,324,689,703,788,967
942,945,1018,420,325,688,704,789,968
943,947,1020,420,325,689,705,791,970
944,948,1020,420,324,689,704,791,970
945,949,1023,421,324,690,705,793,971
946,951,1024,421,325,689,706,794,973
947,952,1026,421,324,690,707,795,975
948,953,1027,421,325,690,707,796,977
949,955,1028,422,325,691,708,797,977
950,955,1030,423,325,691,708,798,979
951,956,1031,422,325,691,709,799,981
952,958,1033,422,325,692,709,800,982
953,959,1035,422,325,691,710,802,984
954,960,1035,422,325,692,711,803,985
955,961,1037,422,325,692,711,804,985
956,961,1038,423,325,692,711,805,988
957,963,1040,422,325,692,712,805,990
958,963,1041,422,325,693,712,807,991
959,964,1042,423,325,693,713,807,992
960,965,1043,424,325,694,713,808,993
961,966,1045,422,325,694,714,809,995
962,967,1045,422,326,693,715,810,996
963,966,1048,423,325,694,715,812,997
964,968,1048,423,325,694,716,812,999
965,968,1050,423,325,694,716,814,1000
966,969,1050,423,325,695,716,815,1001
967,969,1050,423,325,694,717,816,1003
968,969,1052,424,326,694,717,816,1003
969,971,1054,423,325,695,717,817,1005
970,971,1054,423,326,695,718,818,1006
971,971,1056,424,326,695,719,820,1007
972,971,1057,425,327,696,719,820,1008
973,972,1058,424,326,696,720,821,1010
974,972,1059,424,326,696,720,822,1011
975,973,1059,425,327,697,721,823,1012
976,973,1060,424,327,697,721,824,1013
977,974,1061,426,327,696,722,825,1014
978,974,1061,424,327,697,722,825,1016
979,975,1063,426,326,697,723,827,1016
980,975,1063,428,327,697,723,827,1018
981,975,1064,425,327,697,724,828,1019
982,976,1065,426,328,698,724,829,1019
983,976,1065,427,328,697,724,830,1021
984,977,1066,425,328,698,725,831,1022
985,977,1068,428,327,698,725,831,1024
986,977,1068,426,328,698,726,832,1024
987,978,1069,426,328,699,727,833,1025
988,979,1069,427,328,698,727,835,1026
989,979,1071,427,328,699,727,835,1028
990,980,1071,427,329,699,728,836,1029
991,980,1072,429,329,699,728,837,1030
992,982,1072,426,329,699,728,838,1031
993,982,1073,427,329,698,729,839,1031
994,983,1074,427,329,699,729,839,1032
995,984,1075,427,329,699,730,840,1033
996,984,1075,429,330,699,730,841,1034
997,985,1076,430,330,699,731,842,1036
998,986,1077,428,330,699,731,842,1036
999,986,1077,428,330,699,732,844,1036
1000,987,1078,428,331,700,732,844,1038
1001,988,1079,428,330,700,733,845,1039
1002,988,1079,429,331,700,733,846,1039
1003,988,1080,429,331,700,733,847,1040
1004,989,1079,429,331,701,734,847,1041
1005,989,1081,432,332,700,734,847,1043
1006,990,1081,429,331,701,734,848,1043
1007,990,1082,432,332,702,736,849,1044
1008,991,1082,430,332,701,736,849,1045
1009,992,1082,430,332,701,736,850,1046
1010,991,1083,432,333,701,736,851,1047
1011,993,1084,431,332,702,737,851,1047
1012,993,1082,432,332,702,737,852,1048
1013,993,1084,432,333,702,738,853,1049
1014,995,1083,432,333,702,738,854,1050
1015,994,1084,432,333,703,739,854,1051
1016,996,1085,432,334,703,739,855,1051
1017,997,1085,433,334,704,740,855,1052
1018,997,1086,435,334,704,740,856,1052
1019,998,1085,435,334,704,741,857,1053
1020,999,1086,434,334,704,741,857,1053
1021,1000,1087,436,334,704,741,857,1055
1022,1000,1086,435,334,704,742,858,1056
1023,1001,1087,434,333,705,743,858,1056
1024,1002,1087,435,334,705,743,859,1057
1025,1003,1087,435,334,706,743,860,1058
1026,1003,1088,436,334,705,744,860,1059
1027,1004,1088,436,334,705,744,860,1060
1028,1005,1089,436,333,706,745,861,1060
1029,1005,1090,436,334,707,745,861,1060
1030,1006,1090,437,334,707,745,863,1062
1031,1006,1090,438,334,707,745,863,1062
1032,1007,1091,437,334,707,747,863,1063
1033,1007,1090,437,334,708,747,863,1063
1034,1008,1091,437,335,707,747,864,1064
1035,1008,1091,438,334,708,747,865,1064
1036,1007,1092,438,334,708,748,865,1065
1037,1009,1093,438,335,709,748,866,1065
1038,1008,1093,438,334,709,748,866,1066
1039,1009,1093,438,335,709,749,867,1067
1040,1009,1093,438,334,710,750,867,1067
1041,1009,1093,439,335,709,750,867,1068
1042,1009,1094,441,335,709,750,868,1069
1043,1010,1094,439,335,711,751,869,1069
1044,1010,1095,439,335,710,751,869,1069
1045,1011,1094,442,335,710,751,869,1069
1046,1011,1095,442,335,711,752,870,1071
1047,1011,1096,439,335,711,752,871,1071
1048,1012,1096,440,336,711,752,871,1072
1049,1011,1096,440,336,711,753,871,1072
1050,1011,1096,440,336,711,753,871,1073
1051,1012,1096,441,336,711,754,872,1072
1052,1012,1097,440,336,712,755,872,1074
1053,1013,1097,443,335,711,755,873,1074
1054,1013,1097,441,336,712,755,873,1076
1055,1013,1098,442,336,712,755,873,1076
1056,1012,1099,441,335,712,756,874,1076
1057,1012,1098,442,336,712,756,875,1076
1058,1012,1099,441,336,712,757,875,1077
1059,1012,1098,441,336,713,757,875,1078
1060,1012,1100,442,337,712,758,876,1078
1061,1011,1099,443,336,713,758,876,1079
1062,1011,1099,443,336,712,758,876,1079
1063,1010,1099,442,337,713,759,877,1080
1064,1009,1098,442,336,712,759,877,1080
1065,1009,1099,442,336,713,760,878,1080
1066,1007,1099,445,337,713,760,878,1081
1067,1008,1099,444,337,713,761,878,1082
1068,1007,1098,443,336,714,761,879,1082
1069,1007,1098,444,336,713,761,879,1080
1070,1006,1098,446,337,714,761,879,1083
1071,1005,1097,444,337,713,762,879,1083
1072,1004,1097,445,336,713,762,879,1083
1073,1003,1097,445,337,714,763,880,1083
1074,1003,1097,445,337,714,763,880,1084
1075,1003,1096,446,337,715,763,880,1084
1076,1002,1096,446,336,715,764,881,1083
1077,1002,1095,448,336,714,764,881,1085
1078,1000,1095,447,336,716,764,880,1084
1079,1001,1094,447,336,714,765,881,1085
1080,1001,1093,447,337,716,765,881,1085
1081,1000,1093,448,337,716,766,881,1084
1082,1000,1093,447,336,716,766,881,1086
1083,999,1091,448,336,716,766,881,1086
1084,1000,1092,450,336,716,766,883,1085
1085,999,1092,448,337,716,767,882,1086
1086,999,1091,448,336,717,767,882,1086
1087,999,1091,448,336,717,768,882,1087
1088,999,1089,449,337,716,768,882,1085
1089,999,1090,450,336,717,768,883,1086
1090,998,1089,448,336,717,768,883,1087
1091,998,1089,448,335,717,769,883,1086
1092,998,1089,451,336,717,769,883,1087
1093,998,1087,448,336,718,770,883,1087
1094,997,1088,448,336,718,770,883,1087
1095,997,1088,449,335,718,770,883,1087
1096,997,1088,450,336,719,769,883,1087
1097,997,1087,449,335,719,771,883,1086
1098,997,1087,451,335,719,771,883,1088
1099,997,1086,450,335,719,771,883,1088
1100,996,1086,449,336,719,771,883,1088
1101,996,1086,449,335,720,772,884,1088
1102,995,1085,449,335,720,772,883,1088
1103,996,1085,450,335,720,772,884,1088
1104,996,1085,449,335,721,772,883,1088
1105,995,1084,451,335,721,772,883,1087
1106,995,1084,450,335,720,773,884,1089
1107,995,1084,450,335,721,773,884,1088
1108,995,1084,450,335,721,773,883,1088
1109,995,1084,450,335,722,773,884,1088
1110,995,1084,452,336,722,774,884,1089
1111,995,1083,450,335,722,774,884,1089
1112,995,1084,450,336,722,774,884,1089
1113,995,1082,451,336,723,775,884,1088
1114,994,1082,450,335,723,775,884,1089
1115,995,1083,450,336,723,775,884,1088
1116,995,1083,450,336,724,775,884,1089
1117,996,1083,450,337,724,776,884,1090
1118,995,1084,453,336,724,776,884,1090
1119,996,1083,452,336,724,775,884,1090
1120,997,1084,450,337,724,777,884,1090
1121,998,1084,451,337,724,777,884,1089
1122,997,1084,451,337,724,777,884,1090
1123,998,1085,450,337,725,777,885,1091
1124,999,1084,450,337,725,777,885,1091
1125,999,1085,450,337,724,777,885,1092
1126,1000,1085,450,338,724,777,886,1091
1127,1000,1085,452,337,725,778,886,1092
1128,1001,1085,450,337,725,779,886,1092
1129,1002,1086,450,337,725,779,886,1092
1130,1003,1087,450,338,725,779,886,1092
1131,1003,1086,450,338,724,779,887,1092
1132,1005,1087,450,338,726,779,886,1093
1133,1006,1089,450,338,725,780,887,1092
1134,1007,1088,449,339,724,780,887,1093
1135,1007,1089,450,339,725,780,887,1094
1136,1008,1091,449,339,725,781,887,1094
1137,1008,1091,449,338,725,781,888,1095
1138,1010,1092,450,339,725,781,888,1095
1139,1010,1092,450,339,725,782,889,1096
1140,1010,1093,452,338,724,782,889,1096
1141,1011,1094,449,339,724,782,889,1097
1142,1012,1095,449,339,725,782,890,1097
1143,1013,1095,449,339,725,782,890,1096
1144,1013,1096,450,339,725,783,890,1098
1145,1014,1097,450,339,724,783,891,1099
1146,1014,1098,449,339,724,784,891,1098
1147,1015,1099,452,339,725,784,891,1099
1148,1015,1099,450,339,725,784,892,1100
1149,1015,1100,451,340,724,785,893,1100
1150,1017,1101,449,340,724,785,893,1100
1151,1016,1101,449,340,724,785,893,1101
1152,1017,1102,449,340,725,785,893,1101
1153,1017,1103,449,340,725,786,893,1102
1154,1017,1103,450,340,724,786,894,1102
1155,1018,1103,452,340,725,787,895,1103
1156,1019,1105,451,340,725,787,895,1102
1157,1019,1105,449,340,724,787,895,1104
1158,1020,1106,449,341,724,787,896,1104
1159,1020,1106,449,341,724,787,896,1105
1160,1021,1107,450,342,725,788,897,1106
1161,1020,1108,450,341,724,788,897,1104
1162,1023,1109,449,341,724,789,897,1106
1163,1023,1110,449,341,724,789,898,1107
1164,1023,1110,449,341,724,789,898,1106
1165,1024,1111,449,341,724,789,898,1107
1166,1024,1111,448,342,725,790,899,1108
1167,1025,1112,450,342,724,789,899,1109
1168,1025,1112,449,342,724,790,900,1109
1169,1026,1114,451,342,724,790,900,1109
1170,1025,1114,448,341,724,791,900,1109
1171,1026,1115,448,342,724,791,900,1109
1172,1026,1116,451,342,723,792,901,1111
1173,1027,1116,448,341,724,791,901,1111
1174,1027,1117,451,342,723,792,901,1110
1175,1027,1118,449,342,724,792,902,1113
1176,1027,1118,448,342,723,793,902,1112
1177,1026,1119,448,343,724,793,903,1113
1178,1026,1119,449,342,723,793,903,1113
1179,1027,1119,450,343,723,794,903,1114
1180,1026,1119,449,342,723,794,903,1114
1181,1025,1119,450,342,723,794,904,1115
1182,1025,1120,449,343,723,795,904,1115
1183,1025,1120,449,343,723,795,905,1116
1184,1024,1120,449,342,723,795,905,1115
1185,1023,1120,451,342,723,795,905,1116
1186,1023,1120,450,343,723,795,905,1116
1187,1023,1120,450,343,723,796,906,1116
1188,1023,1120,450,343,723,796,906,1117
1189,1022,1119,452,343,723,797,906,1117
1190,1022,1119,451,343,723,797,906,1118
1191,1021,1120,453,343,723,797,907,1116
1192,1021,1120,451,343,722,797,907,1118
1193,1021,1119,453,343,722,798,907,1117
1194,1020,1117,452,343,723,798,907,1118
1195,1020,1119,452,343,723,798,907,1118
1196,1020,1118,454,344,723,799,907,1119
1197,1020,1118,452,344,724,799,908,1118
1198,1020,1118,453,344,723,799,908,1119
1199,1020,1118,453,344,723,799,908,1118
1200,1019,1118,453,343,723,800,908,1118
1201,1020,1117,455,344,723,800,908,1119
1202,1019,1116,454,343,724,800,908,1120
1203,1019,1117,455,343,723,801,908,1120
1204,1020,1117,454,343,723,800,908,1120
1205,1020,1117,456,343,723,801,908,1119
1206,1019,1116,454,343,724,801,908,1119
1207,1019,1116,455,343,724,801,908,1120
1208,1019,1116,455,342,724,802,908,1119
1209,1019,1114,455,343,723,802,909,1120
1210,1019,1115,454,343,723,802,909,1119
1211,1019,1114,456,343,724,803,908,1120
1212,1018,1114,455,343,724,802,908,1120
1213,1019,1114,455,342,724,802,909,1120
1214,1018,1113,455,342,725,803,909,1120
1215,1017,1113,455,342,724,803,909,1120
1216,1018,1113,455,342,725,803,909,1120
1217,1017,1112,455,342,725,804,909,1120
1218,1017,1112,455,342,724,804,909,1120
1219,1017,1112,456,342,725,804,908,1120
1220,1016,1111,455,342,724,804,908,1120
1221,1016,1111,456,342,725,804,908,1120
1222,1016,1110,455,342,725,805,908,1120
1223,1015,1111,455,341,725,804,908,1120
1224,1015,1110,455,342,725,805,908,1120
1225,1014,1110,456,341,726,805,908,1120
1226,1014,1109,455,341,726,805,907,1119
1227,1013,1109,455,341,725,805,907,1120
1228,1012,1108,457,340,726,805,907,1119
1229,1012,1109,456,340,726,805,908,1120
1230,1012,1108,456,341,726,805,907,1119
1231,1011,1107,455,340,726,806,908,1120
1232,1010,1107,455,341,726,806,907,1119
1233,1010,1106,458,340,727,806,907,1119
1234,1009,1106,455,340,727,806,907,1119
1235,1009,1105,455,340,727,807,907,1118
1236,1009,1104,456,340,727,807,907,1119
1237,1007,1104,456,340,727,807,907,1119
1238,1007,1103,456,340,728,807,907,1118
1239,1007,1103,456,339,728,807,906,1118
1240,1006,1102,456,339,728,807,906,1118
1241,1006,1101,456,339,729,807,906,1118
1242,1005,1101,456,339,728,807,906,1118
1243,1004,1101,457,339,729,807,906,1118
1244,1004,1099,456,339,729,807,905,1117
1245,1003,1100,456,339,729,807,906,1117
1246,1003,1100,457,339,729,808,905,1118
1247,1002,1099,457,339,729,808,905,1117
1248,1001,1097,457,339,730,808,905,1116
1249,1001,1098,456,339,730,808,904,1117
1250,1001,1097,457,340,729,808,905,1116
1251,1000,1097,457,339,730,808,904,1115
1252,999,1095,457,339,730,809,904,1116
1253,999,1096,459,339,730,809,904,1116
1254,999,1096,458,339,730,809,904,1116
1255,999,1095,457,339,730,809,904,1115
1256,998,1094,458,340,731,810,904,1116
1257,998,1095,458,340,731,809,903,1115
1258,997,1093,458,340,731,810,903,1114
1259,998,1094,458,340,731,810,903,1115
1260,996,1094,459,340,732,810,902,1114
1261,996,1093,458,340,732,810,903,1115
1262,997,1093,459,340,733,810,902,1115
1263,996,1093,459,340,732,810,902,1114
1264,996,1092,459,340,732,810,903,1114
1265,996,1092,459,341,733,810,901,1114
1266,995,1091,459,340,734,810,901,1114
1267,996,1092,460,341,733,811,902,1114
1268,996,1092,461,341,734,811,902,1114
1269,996,1092,460,341,733,811,901,1113
1270,996,1092,460,341,733,811,901,1113
1271,996,1092,460,342,734,812,901,1113
1272,997,1091,460,341,734,811,901,1114
1273,996,1091,460,342,734,811,901,1113
1274,997,1092,460,342,735,811,900,1113
1275,996,1091,460,342,734,811,900,1112
1276,998,1092,461,342,734,812,901,1113
1277,998,1092,461,342,734,812,900,1113
1278,1000,1093,460,343,734,812,900,1114
1279,1000,1093,459,343,735,813,900,1113
1280,1000,1093,460,343,735,812,901,1113
1281,1001,1093,460,343,735,812,901,1113
1282,1002,1094,459,343,734,813,901,1113
1283,1002,1094,459,343,734,813,901,1112
1284,1003,1095,459,343,734,813,901,1114
1285,1004,1094,459,344,735,813,902,1114
1286,1005,1096,461,343,734,813,901,1114
1287,1005,1096,459,343,734,813,902,1115
1288,1006,1097,459,344,733,814,902,1115
1289,1007,1098,459,344,733,813,902,1115
1290,1008,1098,458,344,733,814,902,1115
1291,1009,1098,459,344,733,814,902,1115
1292,1008,1100,458,345,734,814,903,1115
1293,1010,1099,461,344,733,814,903,1116
1294,1010,1101,458,344,733,815,903,1116
1295,1011,1101,458,345,733,815,904,1116
1296,1012,1103,458,345,733,815,904,1115
1297,1013,1104,458,345,733,815,904,1116
1298,1014,1104,458,344,733,816,904,1117
1299,1015,1105,458,345,732,815,905,1118
1300,1014,1105,458,346,732,815,905,1116
1301,1016,1105,457,345,733,816,905,1118
1302,1017,1107,458,346,732,816,906,1119
1303,1018,1107,457,345,732,816,906,1119
1304,1019,1109,457,345,733,816,906,1119
1305,1020,1109,459,346,732,816,907,1119
1306,1020,1110,457,346,732,817,907,1120
1307,1021,1111,458,346,732,817,907,1120
1308,1021,1112,456,346,732,817,908,1121
1309,1023,1113,456,346,732,817,908,1121
1310,1024,1114,456,347,732,818,909,1122
1311,1025,1114,455,347,732,818,909,1122
1312,1025,1115,455,346,731,818,909,1122
1313,1026,1116,456,347,731,818,910,1123
1314,1028,1117,455,347,732,818,910,1123
1315,1028,1118,455,347,731,818,911,1124
1316,1029,1119,455,348,731,819,912,1124
1317,1030,1120,455,347,731,819,911,1124
1318,1030,1121,455,347,731,819,912,1125
1319,1030,1121,455,347,731,819,912,1125
1320,1030,1121,455,347,731,819,912,1125
1321,1035,1126,453,348,730,820,915,1127
1322,1035,1126,453,348,730,820,915,1127
1323,1035,1125,453,349,730,820,915,1128
1324,1036,1127,453,348,730,820,915,1128
1325,1036,1128,453,349,730,821,916,1129
1326,1037,1129,452,349,731,821,916,1129
1327,1038,1130,453,349,730,821,916,1128
1328,1039,1130,454,349,730,821,917,1130
1329,1040,1132,452,349,729,822,918,1131
1330,1040,1133,451,349,729,821,918,1131
1331,1041,1134,452,349,730,822,919,1132
1332,1042,1135,453,349,729,822,919,1132
1333,1043,1136,452,349,729,822,919,1131
1334,1044,1137,451,349,729,823,920,1133
1335,1043,1137,452,349,729,823,921,1133
1336,1044,1139,451,349,729,822,921,1134
1337,1045,1139,453,349,729,823,921,1135
1338,1046,1141,450,350,729,824,922,1135
1339,1046,1141,450,349,728,823,922,1136
1340,1046,1141,451,350,728,823,923,1136
1341,1047,1143,450,349,727,824,923,1137
1342,1048,1144,449,349,727,824,923,1138
1343,1048,1144,450,350,727,825,925,1138
1344,1048,1145,450,349,727,825,924,1137
1345,1049,1145,450,349,727,825,925,1139
1346,1049,1146,450,349,727,825,925,1140
1347,1050,1147,450,349,726,825,926,1139
1348,1050,1148,449,349,726,825,926,1139
1349,1049,1148,451,350,726,826,926,1141
1350,1049,1148,449,349,726,826,926,1141
1351,1050,1148,449,349,725,826,927,1141
1352,1050,1150,449,349,725,826,927,1142
1353,1050,1149,449,349,725,827,928,1141
1354,1049,1150,449,350,726,827,928,1141
1355,1048,1150,449,350,725,827,929,1143
1356,1048,1150,450,350,724,827,929,1143
1357,1048,1151,449,350,725,827,929,1144
1358,1047,1150,450,350,724,827,929,1144
1359,1047,1150,451,350,724,827,929,1144
1360,1046,1150,451,351,724,827,930,1145
1361,1046,1150,449,350,723,828,930,1144
1362,1044,1150,449,350,723,828,929,1145
1363,1044,1150,449,351,723,828,930,1145
1364,1044,1149,449,350,722,828,929,1145
1365,1043,1149,450,351,723,828,930,1145
1366,1043,1149,452,350,723,829,929,1146
1367,1042,1148,450,350,722,828,929,1145
1368,1041,1148,450,350,721,829,930,1145
1369,1041,1147,450,350,721,829,930,1146
1370,1041,1147,450,351,721,829,929,1146
1371,1040,1146,452,350,722,829,929,1145
1372,1039,1146,451,350,722,829,929,1146
1373,1038,1146,451,351,721,830,929,1146
1374,1039,1145,452,351,721,830,929,1146
1375,1038,1145,453,350,720,830,929,1146
1376,1038,1144,451,350,721,830,929,1146
1377,1037,1144,451,349,721,830,929,1145
1378,1037,1144,454,350,721,830,928,1146
1379,1036,1143,452,349,720,830,928,1146
1380,1035,1142,452,349,720,831,928,1145
1381,1035,1141,452,350,720,830,928,1145
1382,1035,1140,453,350,721,830,928,1145
1383,1034,1141,452,349,720,830,928,1145
1384,1033,1140,455,348,720,831,928,1145
1385,1033,1139,454,348,720,831,927,1145
1386,1032,1138,453,348,720,831,927,1146
1387,1032,1138,453,348,720,831,927,1145
1388,1032,1137,454,348,720,831,927,1145
1389,1032,1137,456,348,721,831,926,1145
1390,1032,1135,455,348,720,831,927,1144
1391,1031,1136,456,348,721,831,926,1144
1392,1031,1136,455,348,721,831,926,1144
1393,1031,1135,458,347,721,831,926,1143
1394,1031,1134,456,348,721,832,925,1144
1395,1031,1133,456,348,722,832,925,1143
1396,1031,1133,456,347,721,831,925,1144
1397,1031,1133,457,347,723,832,925,1144
1398,1031,1132,456,347,722,832,925,1143
1399,1030,1131,456,347,723,832,924,1142
1400,1030,1131,456,347,722,832,925,1143
1401,1030,1131,456,347,723,832,925,1143
1402,1029,1131,457,346,722,832,924,1142
1403,1029,1129,459,347,723,833,924,1142
1404,1029,1130,457,347,723,832,924,1142
1405,1029,1129,457,347,723,832,924,1143
1406,1029,1128,457,347,724,832,924,1142
1407,1029,1129,457,346,724,833,923,1142
1408,1029,1128,460,346,723,833,923,1142
1409,1029,1128,458,346,724,833,923,1141
1410,1029,1128,460,346,724,832,923,1142
1411,1029,1127,458,346,725,832,923,1142
1412,1029,1127,459,345,725,833,923,1142
1413,1029,1127,458,345,725,833,923,1141
1414,1029,1127,457,345,725,833,922,1141
1415,1029,1126,458,345,725,832,922,1141
1416,1029,1126,458,344,725,833,922,1140
1417,1029,1126,459,344,727,833,922,1139
1418,1029,1125,459,344,725,833,922,1140
1419,1029,1125,458,345,726,833,922,1140
1420,1029,1123,458,344,727,833,922,1140
1421,1029,1125,458,344,728,834,921,1140
1422,1029,1124,457,343,727,833,921,1140
1423,1029,1124,458,344,727,834,922,1140
1424,1028,1124,458,344,727,834,921,1140
1425,1029,1123,460,344,728,834,921,1139
1426,1029,1123,457,343,727,834,920,1139
1427,1028,1123,458,344,727,833,921,1140
1428,1028,1123,458,343,728,833,920,1139
1429,1028,1123,457,343,728,833,920,1139
1430,1028,1122,458,343,728,834,921,1139
1431,1028,1121,458,343,728,834,920,1139
1432,1028,1122,457,343,728,834,920,1139
1433,1028,1121,457,343,728,834,920,1139
1434,1028,1122,457,342,728,833,920,1139
1435,1028,1122,457,343,728,833,920,1139
1436,1028,1121,457,343,729,833,919,1139
1437,1027,1121,457,342,728,833,919,1139
1438,1027,1121,457,342,728,834,919,1137
1439,1027,1121,458,342,729,833,919,1138
1440,1027,1121,457,342,728,834,918,1139
1441,1027,1121,456,343,729,833,919,1138
1442,1027,1120,457,342,729,834,919,1138
1443,1026,1120,456,343,729,834,918,1138
1444,1026,1121,457,342,729,834,919,1138
1445,1027,1121,456,342,729,834,918,1138
1446,1026,1122,457,343,729,834,919,1138
1447,1027,1122,456,343,729,834,919,1137
1448,1028,1123,457,343,729,834,918,1138
1449,1027,1123,456,343,729,834,918,1138
