time(s),sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12
2469,0.8946455106160754,1.3488905715061632,1.4850068029990333,1.2878711881894023,1.4768483172581024,0.978627034746388,1.498532911236503,1.4877796483827157,1.5901396454266297,0.8216153917017612,1.5460695252022651,1.3996591374567047
2470,0.8459999648802877,1.2929514718812234,1.2116692923360306,1.304329511478236,1.5229745968681347,0.7330439797063315,1.381567486325435,1.412352049801096,1.5749376540377147,0.7870552545541207,1.5219055384319393,1.5721561045681058
2471,1.113622731186421,1.3755089364604771,1.3368289806908138,1.5467205048544366,1.5453564188427809,0.9221104178750353,1.5218659900157694,1.6402753756939368,1.4163613403296738,1.1152118632516768,1.489660895287835,1.5051592428092644
2472,1.1650955613372878,1.4571306341295818,1.2797845768642746,1.581207451750002,1.3859794049133811,0.8986308851096954,1.4959503285283873,1.5495006330726477,1.4241885819183993,0.5806670126041666,1.4738775658445173,1.4406873248994563
2473,1.0133774211803472,1.2778266340661637,1.4272366353807349,1.4394434290733569,1.356930976109487,1.124795441742796,1.6366831352205287,1.4790534708137537,1.6195104589521876,0.8099476916615498,1.4789936726902488,1.4856030001007774
2474,0.9931098338112526,1.1946239638828944,1.38356278955351,0.9893794333410857,1.5132715917653867,0.9632781218811929,1.5209230962200324,1.8341804292881931,1.5945800290286865,0.8819825417409493,1.3535558163118646,1.561870707466962
2475,1.1603295875899153,1.418105890743464,1.4600172693164182,1.3613961062918087,1.5203277976591647,0.9421848202959733,1.350902375132895,1.5331804274484493,1.347096940216456,0.7427385088852921,1.673430325603941,1.4554815655241296
2476,0.9450814091639967,1.380041555165192,1.300151175226458,1.4691075904843327,1.3976672233935785,0.930144718391074,1.4869468261534151,1.3620581596139305,1.4337395220849358,0.7867611322941817,1.556941193717433,1.4146435471093615
2477,0.9231571344632027,1.2354059700797162,1.3304141287053577,1.3454261293993306,1.5533050782361317,0.9077773363385142,1.5824802603500705,1.5985372874519261,1.509409498853654,0.886452439303302,1.568448122422159,1.3578925342303663
2478,1.1301172052775965,1.2739076056154444,1.3813121540454287,1.4536892465385853,1.4498310286675682,0.9898947798666679,1.3750474163560842,1.3486984388515464,1.493073598934015,0.6077498041995586,1.4162550698140333,1.2186490602392341
2479,1.0601165475294083,1.2611572077848645,1.3146172428600844,1.6248413785197215,1.3791322849912708,0.870374299829417,1.3190096459496394,1.579250021171522,1.544653768423047,1.0096676625434453,1.4570056104368379,1.3806355734533826
2480,1.1655595687786309,1.2744353007694758,1.3714440166450113,1.577408318379734,1.3549376516522857,0.9914768064611306,1.5769962950330212,1.5763915040201897,1.39675535429719,0.8801023062757133,1.435979262835355,1.3899052640534104
2481,0.8449044729432388,1.314341144751804,1.4683803084297256,1.515493463744958,1.5018780211261076,1.07954112962583,1.6211641970522679,1.6702299521597288,1.511885627357391,0.8763422761375732,1.4814085408666002,1.6273961384732947
2482,0.91872282768061,1.3198755822108705,1.554546797396866,1.4279685141118383,1.4768843541866765,0.9475049887114511,1.5970867287610244,1.4318066016138544,1.4631044172871657,0.8590796686048652,1.5836585403118286,1.2812719617778616
2483,1.0600825987483116,1.2812718396151215,1.2921755947180846,1.384755838993325,1.490649503706809,0.9046832720146438,1.6285535865453367,1.502467460366879,1.5558506600649915,0.8022133548766849,1.5207133795772627,1.4178335760977319
2484,1.100275928583704,1.2703557156549967,1.5555835891401923,1.5098069790988218,1.3418769899294922,0.9284598306297788,1.4243297925867928,1.5247225100930533,1.387865134874541,0.8305559331307459,1.2891231764327822,1.294490920329068
2485,1.143067433475701,1.3231145556960737,1.2904226120641904,1.4363805156088072,1.2297592509575306,1.055935873355952,1.5518871381353232,1.6180017396554274,1.3702074232514518,0.8717299105856139,1.5542372317524036,1.391133158654982
2486,1.0757086675590624,1.3625830360569902,1.4273661385100531,1.4396206970837313,1.5131666706108053,0.9496645416599095,1.5626190673777072,1.5746466569166009,1.493027813264723,0.8054355960570657,1.245740365479319,1.6991121008022763
2487,1.074551572185471,1.3140051214175719,1.2908554786830304,1.278337894646102,1.5719768739905964,0.8746848549891502,1.6395334205140477,1.5828978509304774,1.4850970699687016,0.8226459405211721,1.4761070461603558,1.25836528057381
2488,1.0190050683180238,1.4613223698712086,1.2371574026753653,1.3618156204993253,1.289783459439191,1.0163590839496643,1.624821077465694,1.6526973914707046,1.4241355039108963,0.9020451776739293,1.4372914384435531,1.4129293597979125
2489,1.216894879082925,1.3960853314621793,1.4622108929192421,1.508263908241306,1.4094289757136542,0.8643000371288101,1.5969914020383362,1.5083960461177421,1.4640759360463014,0.7180421063370055,1.399773303231768,1.2737637784971647
2490,0.9473612090168531,1.1860128668172534,1.334844916366564,1.3227803802224758,1.715236692818206,0.9119019031347502,1.4644221790239826,1.6766798504414795,1.4406620414290745,0.9169072327835894,1.2560838256561901,1.472799434886469
2491,1.0934247357909266,1.3972911215275305,1.4679813316716368,1.4592669769452906,1.5074403689408722,0.9580364167420914,1.342534017579923,1.5213698705248817,1.535272650966864,1.0960864801583667,1.4526154097964983,1.5380180878785128
2492,0.9586010030479601,1.4052936357277257,1.4146045061460029,1.4737558293591688,1.5816952084424978,0.8542925652414016,1.3196736510035771,1.6195457727539628,1.4406466766251786,1.0621868105250407,1.447212157155476,1.274012721636113
2493,1.1107189070586927,1.3010866331397706,1.3803361188809307,1.4794034542358667,1.6136992963914643,0.7562299467231429,1.5784088606137818,1.4802444907175312,1.4638872418005735,0.8901200680338369,1.3704016231801308,1.5299013961319998
2494,0.9533984615108446,1.194861263704896,1.3941619054850596,1.4881502970839438,1.402120704951646,0.9796908566883552,1.6080240362148484,1.5890952062842,1.3913142180370044,0.7355947121476092,1.466692152547976,1.5740754505151722
2495,1.1313409542710966,1.3450085908593474,1.4477322654988225,1.4947056835498915,1.6844687224035102,0.7154380487680058,1.4511344857548751,1.6452034285567139,1.5299521812738506,0.9987215377525112,1.415649897420043,1.5382822245949368
2496,1.068029045074932,1.3432519422530318,1.4313343290611444,1.3693629718193423,1.2763574332603174,0.8418412740640823,1.5913037961304195,1.4209772994974208,1.4405983704756073,0.8412545424852468,1.4969289662910201,1.470031026388563
2497,1.2311416336897782,1.231679076230959,1.2980581412335694,1.2847860274451879,1.500854204307559,1.0121915322951776,1.5752483159602817,1.6234157309218393,1.6508428400231836,1.0024544175425387,1.4886597848940364,1.3011762034814986
2498,1.0284349176081808,1.1985426707413072,1.3806261639825748,1.3440071453606803,1.4843079958449545,0.9761683225661597,1.415707363392295,1.54665253903854,1.3966865775146098,0.7837090797670687,1.4879105808714497,1.6081733172440726
2499,1.0988926599315234,1.3347301302049788,1.4882158627212605,1.5041620090772165,1.3392444282209497,0.9183308145807489,1.6359569484007486,1.73241274022791,1.4558086105213721,0.8012028950024918,1.5859083627216588,1.4132249607087672
2500,0.9782895862321277,1.319998658128263,1.34250497194695,1.310894432794866,1.3751843852572205,0.8444498697751077,1.5556031688927399,1.5019800674211032,1.4532801496668313,0.9079751853606649,1.2733827310160475,1.3852863002339115
2501,1.0273250796054987,1.301400733284128,1.2883882637995645,1.326727226973695,1.3878539141687631,0.8907732197683909,1.3207049329092642,1.5575150420160075,1.4298837812468115,0.7910540971380445,1.4157573698425554,1.520720838718183
2502,1.066548494165493,1.3346070888247334,1.2754807889620983,1.3259830976740883,1.304492699459969,0.9913989198220585,1.4768298957706627,1.5123544895651724,1.5948717813980202,1.0473270567736186,1.382088421908076,1.4174336662391063
2503,0.9031107199453499,1.2324914174003796,1.4223561672545968,1.2458092550632396,1.3074703446411582,0.920389087090736,1.6226786393640005,1.5940421947200076,1.2439146118059763,0.9158626696245087,1.4689035564405284,1.357579231334475
2504,0.9139294847454397,1.2991078859788225,1.3132198265912451,1.3155154667120958,1.4165022819801614,0.8099853310327051,1.4460694147516762,1.309234235014168,1.5263500423744674,1.0367094733581064,1.5752051061462178,1.4014133813850687
2505,1.1155369741189112,1.395743342809891,1.3733074472214837,1.5300647974453527,1.3998870624432642,0.8453839863872232,1.6264386899822032,1.38631254780574,1.430132500799642,0.7456949269427696,1.6100350005107749,1.4235772182586612
2506,1.0408015279536083,1.3072347241963496,1.3080991574886724,1.35815784362914,1.3825793729996514,0.8897899017078936,1.642459383914686,1.5940032094201784,1.4860595437301822,0.7718589403431731,1.3949047478512107,1.573957315007126
2507,0.9959767227734033,1.1748553775352453,1.4541217154555328,1.2547496960329712,1.5312502998125896,0.969825741278975,1.4445537321049646,1.5295949915032163,1.3971266358105554,1.1314452974324374,1.4819920489217093,1.4584507506942979
2508,0.9814299240079597,1.2946042894251657,1.3515703943204478,1.3782883289846577,1.3727578658176176,0.9434592078963074,1.4163961684992954,1.3263932992271852,1.4486726318275227,0.6981772118732059,1.58485426161123,1.5506846593931656
2509,0.9851388284486954,1.2346785633298591,1.479187282728131,1.480316638853193,1.4744354545041471,0.8082331533090967,1.5856105244700074,1.463128863703528,1.45239556167027,0.9947379553709926,1.3212389748695397,1.3888140379313414
2510,1.0661019454933172,1.3682289318097403,1.475346367649315,1.24599384356317,1.4473485872144491,1.0674596287057567,1.5706764326305356,1.4870483998047412,1.379491842941178,0.8787129287731296,1.2506847284259806,1.345739966010908
2511,1.0992096263755429,1.373219934984632,1.3271990706277692,1.5242113538158473,1.4157182453151806,0.8583393701142417,1.577863120951121,1.4776183083419958,1.4041244043432155,0.8161143679654227,1.5111639557471628,1.5397436746556343
2512,0.8453544829728312,1.1752796246210087,1.4691695584825935,1.2845914440910484,1.3102564973687982,0.9766095804680823,1.50644833113753,1.6190795835723923,1.6479816425488965,0.9580335293605065,1.533655559216868,1.409994275682279
2513,1.1957077775837723,1.4168792766708531,1.301879857434517,1.388950364515998,1.429790962316724,0.8376440480689258,1.6632291776668973,1.651356272234657,1.438768039971758,1.0210433034898274,1.4061495254063492,1.4238142944584513
2514,1.188453614172412,1.2295802419678004,1.3620930697985438,1.3874814202028147,1.3825191496254978,1.1804490275402268,1.610028405000521,1.3017288696674525,1.439974972424149,0.8654174394676385,1.5632176531790236,1.5386618259204197
2515,0.8210772274949523,1.4965379936269136,1.257329231106614,1.3719731233145338,1.5426370855071618,1.06463303621763,1.4760979518088841,1.5133644957653725,1.5712330619113903,0.8865013015666648,1.5993130464848972,1.3489843567759652
2516,1.1625945394533514,1.335563030611639,1.3944770924567444,1.4214461669296445,1.510148241855613,0.8545654451825788,1.5899751186881457,1.5364836977645042,1.509118814630121,0.874724903191246,1.4717398058245896,1.4715107956501408
2517,1.1593829209256057,1.2156221996908065,1.3650728167140107,1.5055915749631765,1.3872983181699097,0.9407283229936917,1.5340134212857062,1.3767421580317845,1.4446185841963508,0.85047080504632,1.4855772961247142,1.4212214817214854
2518,1.0537647511826853,1.2258838349584769,1.3861846748285596,1.423464584222896,1.3565727833143422,0.8288349954314795,1.3747477615448787,1.6500130005691622,1.4247125112260415,0.6911063386487563,1.37228426059259,1.4727590097685046
2519,0.9238625055468728,1.3747128636895016,1.198573626361017,1.3667865791316005,1.3562965584927764,0.8960345727531063,1.3679637156703504,1.5615958815182343,1.40653494844105,0.7706411306161842,1.5517699631948965,1.5063370510682623
2520,1.1549613428732974,1.3005942380039517,1.1354724047056552,1.4728980164047267,1.4208897178227393,0.973803289286262,1.5157633663326386,1.6093450884675657,1.6355274305925493,0.9819629233601371,1.4916051994759145,1.6370154847456808
2521,1.0291745930484846,1.3298797285149977,1.2209665034902626,1.4476987235785976,1.5502176042377498,1.0158888626561906,1.461994468728584,1.479510846691594,1.3478576149281292,0.8050904512408851,1.6198465342346478,1.2582716411510404
2522,1.108044750031545,1.500644035229538,1.3839630626436823,1.3598311975113746,1.5631670985222708,0.807420938739372,1.4148924824258584,1.44599372181389,1.338827975753749,0.7541780159931994,1.353843724382905,1.3777546754899221
2523,1.2749361588172567,1.2692624980199487,1.4012181118722575,1.4308208985002038,1.1782985439628404,0.8562793085227411,1.4774837137247885,1.4667398887251606,1.3791411321370564,0.8216917811408513,1.4836480831325602,1.4461704379902214
2524,1.0780588726548703,1.345004082695449,1.4466280834666772,1.3511657087587183,1.596592784642478,1.0251870675929509,1.5743740188148396,1.5124754745082638,1.329653621959311,0.8323854338378857,1.5490616680998919,1.4165735548945384
2525,0.9610458943920817,1.480813138146206,1.2930648907281603,1.339635289027493,1.432757560579006,1.063277290904221,1.548089527519141,1.4807241297879221,1.462344129806585,0.7138741380252009,1.58434976178013,1.3781910996928814
2526,1.0190204300433956,1.365700929438563,1.35420181244959,1.506598486069888,1.3068241294977483,0.853448755807009,1.5163415365260178,1.613626693995893,1.5208065346642183,0.8404087341544335,1.4318032792462096,1.2478678032860104
2527,0.9735081594826982,1.1778102008391444,1.2630565905047817,1.470523448099523,1.439048746259946,1.026322451257677,1.3542128620899359,1.7894716491567788,1.394783545780519,0.8660208041629698,1.428782654950331,1.36957676227536
2528,1.095660833223079,1.388830268031181,1.4697204984701713,1.5026747337539725,1.3613093709904376,0.806953149125525,1.3309736350105543,1.5809195869445378,1.3664682270085335,0.784773484767046,1.4946901458182922,1.4638287513265822
2529,0.9715642715746758,1.2218119735626451,1.261867495716205,1.4889588231331787,1.6090126255591315,0.900637759047436,1.6503955364444656,1.3277352418851702,1.524911141960349,0.8885074398488157,1.5608387498578875,1.5200456688831419
2530,1.0047450511861216,1.4786139046973084,1.450476877109464,1.3365332499003324,1.385641031005769,0.8158225291256451,1.5096029562981061,1.5377631391747626,1.4601646674416207,1.1351532135970295,1.420611276289541,1.4213883026252467
2531,0.9234463219517554,1.255467283807236,1.3073144096942484,1.5251925716001271,1.3477468970074384,0.8895652068123897,1.5981029888474718,1.4032722487439497,1.1653072756833864,0.8251938125704359,1.4111769932958178,1.4681962464616203
2532,1.0385398248120308,1.6345258875646227,1.4897917906049116,1.3951128703529658,1.653109123513149,1.1209414935689141,1.5297124424545805,1.4810811046827221,1.2577026560651545,0.7332142890293043,1.5546056958584513,1.432316155653561
2533,1.0692831706655794,1.4841334281058463,1.3503845994769785,1.5176045664955895,1.4829864758831546,0.9243996372208678,1.4418703869060079,1.5180825766808215,1.493047584992747,0.961364803330418,1.454241836587947,1.4709785095080907
2534,0.782988052595055,1.2575554647933027,1.348019173240129,1.4119803259594486,1.3918098255297948,0.9015720516410931,1.4760043769421785,1.4955266420020872,1.5869258660926313,0.9529526613462016,1.3272780869275298,1.3068915899652827
2535,1.077283379426256,1.3390389947392838,1.2563240280837942,1.4556174985322203,1.627910876378891,0.8731632247424628,1.6324909639097354,1.4177322707058968,1.452585226407853,0.9709939422353208,1.4631256908117392,1.4853569622264426
2536,1.0466151661399854,1.4122229348854916,1.5482553500152783,1.4584331854267,1.5733140141822077,0.8995343239977367,1.5744323033769567,1.57322717886209,1.4623353407038415,0.890767574920222,1.434163125795518,1.3746461775924108
2537,0.9745451603454801,1.4150454466278382,1.4304568237255944,1.505239633848147,1.3807585968813458,0.8485408192539059,1.438109574854068,1.3214406525443287,1.4450624494823876,0.7970637045965931,1.5734246046738694,1.3800071037790111
2538,1.2537664136195097,1.3807339176858093,1.3823924701413395,1.2602741860065314,1.3615120192923753,0.9429474327937534,1.6050065050531983,1.5592613651424323,1.5091229239511668,0.8710512913336615,1.3840055581766684,1.4227926129136328
2539,1.1466103399244274,1.4615370878678227,1.3549739145355684,1.2658982296241856,1.4517225374911606,0.925883133922863,1.4390831942126592,1.4302181750814238,1.3208935068886956,0.798262970256091,1.5011639749509782,1.4118705067671307
2540,0.9409816045202415,1.323845181990797,1.2647667403664502,1.490518290193056,1.4254367205478546,0.8832772294197353,1.5546327154123416,1.5480879353651358,1.462979972980189,0.9897301602890186,1.4762701097289153,1.3690227249874067
2541,1.1343047070639254,1.2992912022796528,1.397988763311356,1.4587926529698847,1.3702964368862116,0.8743665780076469,1.350330512965698,1.3855457120518984,1.4362017326447167,0.955212263962444,1.4701752090681992,1.541193342179753
2542,1.1747899926803465,1.3010974628278171,1.3238129994784729,1.3454012444393963,1.439274239488319,0.947052548300089,1.4952106997082897,1.542959703666861,1.4147716402993604,0.6968384697375625,1.6200603874182926,1.4563139699168484
2543,1.063401443311426,1.4214420773005134,1.3360569075314135,1.4592057029476428,1.6158930785930483,0.8557118758301996,1.5398134424033523,1.6573380911420836,1.3764290061155493,0.8105627058312769,1.6395499371697895,1.373966200165608
2544,1.0862027207158325,1.3719437506165877,1.4192235208951482,1.2817879938232888,1.5455330955409363,0.9045063399238346,1.4575723344673592,1.4599340914443448,1.4481959223961163,0.9384469682028298,1.5296314252441081,1.3845350924709103
2545,1.0837523496846886,1.3643749056383707,1.3583933374169916,1.7488221687082899,1.4795113774998057,0.8832734728547367,1.5913694189059533,1.4575370778663967,1.351881323189611,0.7320876136744773,1.4440422503683226,1.4323463933423402
2546,0.8411952630716301,1.4145908564780854,1.3315847514799408,1.5533595590918932,1.4064168107225368,0.7076611844899536,1.3936423973529253,1.5622453497503823,1.388024907181722,0.8572400139523341,1.4848537707975222,1.3907463378186917
2547,1.0309490552503486,1.129783083250004,1.4731561066154337,1.4842418909375963,1.4275866507202126,1.0141554360327178,1.5888810601805297,1.5398985744630431,1.49036515762351,0.6785692816267258,1.5333797046164221,1.3434970114746052
2548,1.0256038967084153,1.365716098905927,1.2475258493271315,1.4293838630522677,1.5085283227431712,0.7447565593240042,1.5463185256205163,1.3804144212619558,1.4455562325571503,0.8141355806371577,1.4825503552333006,1.4354169410215663
2549,1.1923699105342356,1.3563869978888055,1.163746805607571,1.3597572242916995,1.5002704106089952,0.751068892299149,1.4357362290942721,1.6291467674131748,1.2872983257143822,0.8509537708859551,1.4991139992623348,1.4251371158648662
2550,1.0825862992058646,1.5012318096145265,1.2494563160407446,1.2904206076253517,1.446261402028322,1.0173063586871531,1.348959582386367,1.5990751673853951,1.5368074953329982,0.7367278638418162,1.3104753106040947,1.4137978810430925
2551,1.0193115826094374,1.1813130957411118,1.344081871988912,1.4098661715987069,1.548100752337222,0.8168016682380236,1.6707211104966984,1.6461855617321075,1.3832752792420997,0.8669109810490429,1.5576133024125176,1.565479428020793
2552,1.0399193706934355,1.4897114496881767,1.3981543045224534,1.3350815735658472,1.3228687180656922,0.7198752821062586,1.5096418671307936,1.5723628556393738,1.474650036672565,0.9064180999134224,1.6451565335134237,1.4255639667545048
2553,1.151129568926706,1.3413545918259895,1.254109500821179,1.340722655057745,1.5375649937754128,1.0611366214382905,1.4577407018103892,1.706349949063613,1.4061867909312664,0.7612024423855426,1.5182027027271408,1.3362378920751168
2554,1.030191710410864,1.3825335244825494,1.6970891806913275,1.279000378733325,1.5010430846240017,0.8634726076015403,1.472929396411516,1.3301041606045887,1.4275106583272508,0.9258568088319672,1.4798806007695755,1.4725116377849203
2555,0.9786897893976644,1.5010473426605049,1.3463801991956637,1.4454515506916001,1.2960931993339342,1.0486232519583436,1.413903696796837,1.669552734230052,1.5465080516804033,0.9562876260879786,1.8123432924758254,1.304140619197344
2556,1.0207982893861682,1.389352483183147,1.3431638638015757,1.3825950977039105,1.3728883463382515,0.8354983663631506,1.5769596095056015,1.4779654393000439,1.3474910722073452,0.8335885024961679,1.3641933231139725,1.5603804228496563
2557,1.1422972890319525,1.3731340778118677,1.1988438593870827,1.4736108085564967,1.5881633952784238,0.7625527849836011,1.5243353062403018,1.462356896252433,1.4384826542797893,0.675036011596259,1.5848307798537153,1.4046379331048193
2558,1.0977033311809075,1.3571472599288656,1.1833490432654086,1.4656227332270986,1.4907634330262785,0.894612003899645,1.371020068575187,1.4451047810626696,1.3466103751383676,0.7890388123700123,1.3902655205550916,1.3552406867710505
2559,1.052372803927455,1.2843912203322185,1.1491409701261501,1.4426685196572961,1.4264395396295806,0.805851374075801,1.516334602942936,1.5672812789135058,1.459570418955991,0.8807471426409965,1.6012850171378399,1.3957058711159505
2560,1.0669591025084562,1.3297110138636392,1.4644140199901436,1.6854752852424584,1.4706869424490163,0.9669527031262173,1.3792887135187717,1.5961667726480258,1.2329884345358795,0.7374759520697097,1.2950101302299035,1.4651542979584096
2561,0.9916900911758546,1.2608295421854259,1.4483388181037764,1.5017110135813045,1.4388453174057898,0.994018418732201,1.5898549192416425,1.4693043332965023,1.335748802616032,0.8367814053343938,1.6024110759481944,1.2072977183096807
2562,1.0281285644625666,1.3277450213381745,1.3267700663413466,1.2930930639474703,1.47343634734004,1.019248985855141,1.4341845988289785,1.543092683928142,1.5913147076674643,0.7669888958141563,1.506670261580745,1.413941136904114
2563,0.9810522383008101,1.0984295340582353,1.2052457649504618,1.4648325125923172,1.5308271577934485,0.894991858029342,1.6267975810657949,1.7919154256556487,1.2487459624493387,0.850923144754959,1.3956467557162708,1.4685750773726174
2564,1.017763908019717,1.374747453003522,1.2988060315245498,1.4133661962910313,1.618100821225739,1.0640629065904266,1.6575441252397498,1.4483394970881263,1.3899332879764352,0.8300951973249034,1.3486223200997451,1.5547335162965572
2565,1.1817188287837834,1.319490663351427,1.4685239533334957,1.2844242162929436,1.339232188997244,0.8331367645509804,1.4710697622546538,1.475675675189066,1.3784100888407012,0.8477652728148113,1.5629805741203384,1.2826621049318667
2566,0.9391729872548314,1.2978649075461353,1.275786250702588,1.276223188155636,1.5531294097169068,0.9391903036048761,1.4322581605821953,1.6569089829918386,1.4570416633499779,0.9007242529341525,1.709642789520534,1.2262023685941574
2567,0.9779475677216884,1.3532819820898483,1.2358190641377027,1.4635159706789675,1.39930885982893,0.9118197533852144,1.3615349796876717,1.3571647182586672,1.351131394659234,0.8246171540832067,1.4827231141263393,1.4008899643838404
2568,0.9212486140418343,1.1877706738823122,1.2877449226705526,1.487759635226577,1.313408888320299,1.1227936782757242,1.3187119447029214,1.5390237728708676,1.4424752574680628,1.0178899041496985,1.4244405746153035,1.4648911543585832
2569,0.8994467905880794,1.5238749583240068,1.2963804537263122,1.313188364593978,1.5669746334734294,1.0461861930270464,1.3590670223194656,1.272768510212049,1.3835931965847428,0.9927840025834839,1.5491707156208603,1.3615671099052118
2570,1.0277196408587397,1.3204921049961404,1.3992968314872047,1.5146399926336052,1.3667672020330008,0.9284976332897117,1.454799479378651,1.376154502490246,1.3182564687639733,0.8962395239680556,1.1887811693437587,1.4215549158393275
2571,0.9844950800696197,1.316005300330704,1.1045866345888689,1.4459239297833792,1.5354637672455977,0.9450020094520455,1.2684718382860551,1.3948931170450678,1.3604555371478437,0.899759949010261,1.6248886849364872,1.4489124757673335
2572,1.2222840573003473,1.2338710150976526,1.342064269382563,1.5368276085838128,1.5433658238513477,1.0785906857546395,1.5822589082265954,1.4260467011374582,1.419704055940673,0.7962636364087226,1.5166416967888714,1.5015459260282682
2573,1.0176896755747782,1.3326261668388932,1.255271537483513,1.5260129355111953,1.6296166953254752,0.8497496945480756,1.555867493402523,1.3887734564897227,1.4806247962004055,0.8885595250641114,1.565618323421664,1.5082943728021083
2574,1.1747731825069894,1.4687484101043176,1.2712203664088744,1.4010164069246818,1.558620990255367,0.7214773989160188,1.5559149622962818,1.5333877994769776,1.3390870358004987,0.9053600250033808,1.5259716379610049,1.3188053031193023
2575,1.1424933096294803,1.433464934503215,1.400042140278319,1.5802292742629007,1.5652238883455118,0.8278941520584157,1.625045170038795,1.6530701587292638,1.3914838492808512,0.907123673475496,1.539191640445278,1.353891406763545
2576,1.0246564125844446,1.4151379811570894,1.1942369976819582,1.3040668950283545,1.5526636920192491,0.8830850167169932,1.391117085219874,1.7167879121433063,1.477285415174516,0.9558447849218431,1.416158132509059,1.2758732142194618
2577,1.2564245522868382,1.3841549936927833,1.3422324055458312,1.6553171573231809,1.457070273605417,1.060486369781104,1.3967588070316173,1.409736136468363,1.3540754938085289,0.891389434684164,1.3618398642529697,1.5516567232393843
2578,1.0721235586961864,1.2934817382528174,1.3721884230393735,1.328218341567232,1.569848626891403,1.0278631368323186,1.6201991831713587,1.5853170765555542,1.372101466526208,0.8828617097571787,1.290415664252177,1.346568124187673
2579,1.1964302526215338,1.1841405667884304,1.381843315797899,1.4111058392357634,1.407859275243599,0.9197751713236947,1.4504856619008848,1.6331210165917731,1.3756128030211048,0.978047172111472,1.5274873966781772,1.3915637348686734
2580,1.1846481811506908,1.3088738987884592,1.394390862367965,1.3589964853299652,1.3715676088974535,0.9706946979028639,1.5461391480271724,1.524159030093416,1.4844907453372456,0.8606310384798211,1.3256845581134626,1.3660999701500658
2581,1.0863124564744724,1.3052115220047773,1.3807162883833395,1.3778454191909777,1.4932120696371542,0.8530217604893192,1.2913445256003206,1.5827121349761522,1.3989593583926518,0.7904450059398612,1.534259671205394,1.5238931888694147
2582,1.1198199087160086,1.4334990049082914,1.395273975826344,1.7076890870180579,1.55746146803336,1.1326405944758282,1.6136192315074942,1.5576634210751437,1.5651796476243063,0.9075126492090747,1.4587392499490428,1.3284459666427597
2583,1.106973131418801,1.3593794976701716,1.2350887605366352,1.368870854813264,1.416237617190178,1.044971419622532,1.5416102972675996,1.5573087212179002,1.4699729416230112,0.916340935412076,1.2942750218790795,1.5735539067333861
2584,0.929999012739112,1.4894924986975666,1.4595579652803412,1.5000629635713738,1.3936844455096082,0.9288935920735221,1.3557202222588005,1.437588071505851,1.3497812317503002,0.812984284457777,1.3629732487111994,1.2750406226848274
2585,1.0500133572950139,1.4478310923940512,1.2043558313324259,1.39122103800115,1.289374050572394,0.916053470726699,1.6526039991619328,1.3116546471576798,1.4615873065700118,0.8128104199146531,1.6544352986599375,1.2469511095264774
2586,1.151568211215608,1.2822535699228466,1.359668252196968,1.5082255748762767,1.3505289538066032,0.9934401880180519,1.521068954712379,1.4759750698064786,1.4880679612096313,0.8631282078313206,1.5290234137117586,1.3509389232665545
2587,1.1966212855287377,1.1482111036942915,1.2543662491397523,1.3599637828681128,1.362935253496608,0.9174474808149662,1.6987162634910606,1.4339532088670512,1.328884590586873,0.9774943560629318,1.2597242319771482,1.6261742102864698
2588,0.9717978525808061,1.4661024392334485,1.1504956364629795,1.4398021468588393,1.5549659175969157,0.7409023667730258,1.299002802092751,1.4826488464567074,1.480209561705353,0.8001875861193657,1.439437539974885,1.2307514401691113
2589,1.0966041159167326,1.4633043306453972,1.2650876277810996,1.4768679703279064,1.3917130547907932,1.0762422111762833,1.540575960828273,1.6063778739172556,1.3734232320652313,0.7108520840641486,1.4287537636620504,1.4607011194762927
2590,1.0586671730346136,1.1905655417151224,1.3100752104443087,1.3416261977346942,1.4801216609056695,1.0396552133618486,1.444031739197292,1.6535964992379935,1.4008773740548304,0.7025432931678097,1.4083745354279769,1.4154681435304035
2591,1.0316519112201303,1.4779315952711174,1.4604327027065258,1.6893891382786115,1.2817309274100306,0.9598672167780643,1.4746198268039448,1.5248983237512181,1.5203561506414858,0.7196707573772212,1.2119049276205314,1.4228379988024902
2592,1.078898746572222,1.3650402028306412,1.5035306796408168,1.4815198529671423,1.5616505296640266,0.8805817122565343,1.5192880574219179,1.3912197231690302,1.330799331847571,0.7308155441379358,1.5106316826890072,1.598828258788476
2593,1.0649573906877627,1.3427179280669768,1.3084209547954062,1.3906378559797348,1.4549643708746223,0.9233994511982447,1.3240913481170948,1.4704881300532444,1.3938620996238948,0.7964520336218197,1.523338011584181,1.3617293925765899
2594,1.0971575724798373,1.4879485961621666,1.1823037468693531,1.3433207025341132,1.2960344677200344,0.65790506315624,1.7148588147975068,1.4319758037216137,1.4199847638719858,0.7971027131610477,1.3576097290018312,1.4636612113219343
2595,1.1870476576590134,1.4607596805435177,1.1904161562529,1.4220256593695908,1.379187889938692,0.8114296541911996,1.6770850810993347,1.5214060107113292,1.4946695468017626,0.8984995498477154,1.1239946337554338,1.4210795858168015
2596,1.1211479066219077,1.3912451509029986,1.398036766623314,1.2910627587332557,1.3533103430408893,1.098753969347431,1.5260997998086965,1.4621309192718692,1.3412756850716612,0.9749497698262323,1.450927203012454,1.3673169648259034
